"MTU","Scheduled Generation [MW] (D) - BZN|DE-AT-LU","Scheduled Consumption [MW] (D) - BZN|DE-AT-LU"
"15.07.2017 05:00 - 15.07.2017 06:00 (UTC)","55913","0"
"15.07.2017 06:00 - 15.07.2017 07:00 (UTC)","62119","0"
"15.07.2017 07:00 - 15.07.2017 08:00 (UTC)","68086","0"
"15.07.2017 08:00 - 15.07.2017 09:00 (UTC)","72612","0"
"15.07.2017 09:00 - 15.07.2017 10:00 (UTC)","75741","0"
"15.07.2017 10:00 - 15.07.2017 11:00 (UTC)","77551","0"
"15.07.2017 11:00 - 15.07.2017 12:00 (UTC)","77026","0"
"15.07.2017 12:00 - 15.07.2017 13:00 (UTC)","75083","0"
"15.07.2017 13:00 - 15.07.2017 14:00 (UTC)","72980","0"
"15.07.2017 14:00 - 15.07.2017 15:00 (UTC)","69356","0"
"15.07.2017 15:00 - 15.07.2017 16:00 (UTC)","65228","0"
"15.07.2017 16:00 - 15.07.2017 17:00 (UTC)","61075","0"
"15.07.2017 17:00 - 15.07.2017 18:00 (UTC)","57127","0"
"15.07.2017 18:00 - 15.07.2017 19:00 (UTC)","53641","0"
"15.07.2017 19:00 - 15.07.2017 20:00 (UTC)","51488","0"
"15.07.2017 20:00 - 15.07.2017 21:00 (UTC)","52620","0"
"15.07.2017 21:00 - 15.07.2017 22:00 (UTC)","50998","0"
"15.07.2017 22:00 - 15.07.2017 23:00 (UTC)","48132","0"
"15.07.2017 23:00 - 16.07.2017 00:00 (UTC)","47647","0"
"16.07.2017 00:00 - 16.07.2017 01:00 (UTC)","47120","0"
"16.07.2017 01:00 - 16.07.2017 02:00 (UTC)","47258","0"
"16.07.2017 02:00 - 16.07.2017 03:00 (UTC)","47227","0"
"16.07.2017 03:00 - 16.07.2017 04:00 (UTC)","47685","0"
"16.07.2017 04:00 - 16.07.2017 05:00 (UTC)","49503","0"
"16.07.2017 05:00 - 16.07.2017 06:00 (UTC)","53467","0"
"16.07.2017 06:00 - 16.07.2017 07:00 (UTC)","58634","0"
"16.07.2017 07:00 - 16.07.2017 08:00 (UTC)","63880","0"
"16.07.2017 08:00 - 16.07.2017 09:00 (UTC)","67462","0"
"16.07.2017 09:00 - 16.07.2017 10:00 (UTC)","69662","0"
"16.07.2017 10:00 - 16.07.2017 11:00 (UTC)","70547","0"
"16.07.2017 11:00 - 16.07.2017 12:00 (UTC)","69229","0"
"16.07.2017 12:00 - 16.07.2017 13:00 (UTC)","67651","0"
"16.07.2017 13:00 - 16.07.2017 14:00 (UTC)","65711","0"
"16.07.2017 14:00 - 16.07.2017 15:00 (UTC)","63931","0"
"16.07.2017 15:00 - 16.07.2017 16:00 (UTC)","62014","0"
"16.07.2017 16:00 - 16.07.2017 17:00 (UTC)","59077","0"
"16.07.2017 17:00 - 16.07.2017 18:00 (UTC)","57533","0"
"16.07.2017 18:00 - 16.07.2017 19:00 (UTC)","55571","0"
"16.07.2017 19:00 - 16.07.2017 20:00 (UTC)","55580","0"
"16.07.2017 20:00 - 16.07.2017 21:00 (UTC)","57080","0"
"16.07.2017 21:00 - 16.07.2017 22:00 (UTC)","54042","0"
"16.07.2017 22:00 - 16.07.2017 23:00 (UTC)","50335","0"
"16.07.2017 23:00 - 17.07.2017 00:00 (UTC)","48843","0"
"17.07.2017 00:00 - 17.07.2017 01:00 (UTC)","47624","0"
"17.07.2017 01:00 - 17.07.2017 02:00 (UTC)","47043","0"
"17.07.2017 02:00 - 17.07.2017 03:00 (UTC)","47440","0"
"17.07.2017 03:00 - 17.07.2017 04:00 (UTC)","49245","0"
"17.07.2017 04:00 - 17.07.2017 05:00 (UTC)","56006","0"
"17.07.2017 05:00 - 17.07.2017 06:00 (UTC)","64259","0"
"17.07.2017 06:00 - 17.07.2017 07:00 (UTC)","71629","0"
"17.07.2017 07:00 - 17.07.2017 08:00 (UTC)","78384","0"
"17.07.2017 08:00 - 17.07.2017 09:00 (UTC)","83547","0"
"17.07.2017 09:00 - 17.07.2017 10:00 (UTC)","87230","0"
"17.07.2017 10:00 - 17.07.2017 11:00 (UTC)","89624","0"
"17.07.2017 11:00 - 17.07.2017 12:00 (UTC)","89606","0"
"17.07.2017 12:00 - 17.07.2017 13:00 (UTC)","88144","0"
"17.07.2017 13:00 - 17.07.2017 14:00 (UTC)","85826","0"
"17.07.2017 14:00 - 17.07.2017 15:00 (UTC)","82058","0"
"17.07.2017 15:00 - 17.07.2017 16:00 (UTC)","77738","0"
"17.07.2017 16:00 - 17.07.2017 17:00 (UTC)","72044","0"
"17.07.2017 17:00 - 17.07.2017 18:00 (UTC)","68282","0"
"17.07.2017 18:00 - 17.07.2017 19:00 (UTC)","63492","0"
"17.07.2017 19:00 - 17.07.2017 20:00 (UTC)","60452","0"
"17.07.2017 20:00 - 17.07.2017 21:00 (UTC)","60082","0"
"17.07.2017 21:00 - 17.07.2017 22:00 (UTC)","56721","0"
"17.07.2017 22:00 - 17.07.2017 23:00 (UTC)","51571","0"
"17.07.2017 23:00 - 18.07.2017 00:00 (UTC)","49828","0"
"18.07.2017 00:00 - 18.07.2017 01:00 (UTC)","48714","0"
"18.07.2017 01:00 - 18.07.2017 02:00 (UTC)","48108","0"
"18.07.2017 02:00 - 18.07.2017 03:00 (UTC)","47718","0"
"18.07.2017 03:00 - 18.07.2017 04:00 (UTC)","49845","0"
"18.07.2017 04:00 - 18.07.2017 05:00 (UTC)","58650","0"
"18.07.2017 05:00 - 18.07.2017 06:00 (UTC)","66517","0"
"18.07.2017 06:00 - 18.07.2017 07:00 (UTC)","75777","0"
"18.07.2017 07:00 - 18.07.2017 08:00 (UTC)","83406","0"
"18.07.2017 08:00 - 18.07.2017 09:00 (UTC)","88349","0"
"18.07.2017 09:00 - 18.07.2017 10:00 (UTC)","91841","0"
"18.07.2017 10:00 - 18.07.2017 11:00 (UTC)","92125","0"
"18.07.2017 11:00 - 18.07.2017 12:00 (UTC)","91704","0"
"18.07.2017 12:00 - 18.07.2017 13:00 (UTC)","89477","0"
"18.07.2017 13:00 - 18.07.2017 14:00 (UTC)","86932","0"
"18.07.2017 14:00 - 18.07.2017 15:00 (UTC)","82849","0"
"18.07.2017 15:00 - 18.07.2017 16:00 (UTC)","78006","0"
"18.07.2017 16:00 - 18.07.2017 17:00 (UTC)","73356","0"
"18.07.2017 17:00 - 18.07.2017 18:00 (UTC)","68426","0"
"18.07.2017 18:00 - 18.07.2017 19:00 (UTC)","64546","0"
"18.07.2017 19:00 - 18.07.2017 20:00 (UTC)","62603","0"
"18.07.2017 20:00 - 18.07.2017 21:00 (UTC)","62670","0"
"18.07.2017 21:00 - 18.07.2017 22:00 (UTC)","59325","0"
"18.07.2017 22:00 - 18.07.2017 23:00 (UTC)","56295","0"
"18.07.2017 23:00 - 19.07.2017 00:00 (UTC)","54566","0"
"19.07.2017 00:00 - 19.07.2017 01:00 (UTC)","53715","0"
"19.07.2017 01:00 - 19.07.2017 02:00 (UTC)","52006","0"
"19.07.2017 02:00 - 19.07.2017 03:00 (UTC)","52391","0"
"19.07.2017 03:00 - 19.07.2017 04:00 (UTC)","55318","0"
"19.07.2017 04:00 - 19.07.2017 05:00 (UTC)","62754","0"
"19.07.2017 05:00 - 19.07.2017 06:00 (UTC)","70645","0"
"19.07.2017 06:00 - 19.07.2017 07:00 (UTC)","78869","0"
"19.07.2017 07:00 - 19.07.2017 08:00 (UTC)","86442","0"
"19.07.2017 08:00 - 19.07.2017 09:00 (UTC)","92414","0"
"19.07.2017 09:00 - 19.07.2017 10:00 (UTC)","96361","0"
"19.07.2017 10:00 - 19.07.2017 11:00 (UTC)","97024","0"
"19.07.2017 11:00 - 19.07.2017 12:00 (UTC)","95437","0"
"19.07.2017 12:00 - 19.07.2017 13:00 (UTC)","93022","0"
"19.07.2017 13:00 - 19.07.2017 14:00 (UTC)","89633","0"
"19.07.2017 14:00 - 19.07.2017 15:00 (UTC)","85342","0"
"19.07.2017 15:00 - 19.07.2017 16:00 (UTC)","80267","0"
"19.07.2017 16:00 - 19.07.2017 17:00 (UTC)","75958","0"
"19.07.2017 17:00 - 19.07.2017 18:00 (UTC)","72013","0"
"19.07.2017 18:00 - 19.07.2017 19:00 (UTC)","67566","0"
"19.07.2017 19:00 - 19.07.2017 20:00 (UTC)","66052","0"
"19.07.2017 20:00 - 19.07.2017 21:00 (UTC)","65972","0"
"19.07.2017 21:00 - 19.07.2017 22:00 (UTC)","63299","0"
"19.07.2017 22:00 - 19.07.2017 23:00 (UTC)","57605","0"
"19.07.2017 23:00 - 20.07.2017 00:00 (UTC)","55206","0"
"20.07.2017 00:00 - 20.07.2017 01:00 (UTC)","53427","0"
"20.07.2017 01:00 - 20.07.2017 02:00 (UTC)","52087","0"
"20.07.2017 02:00 - 20.07.2017 03:00 (UTC)","51570","0"
"20.07.2017 03:00 - 20.07.2017 04:00 (UTC)","53816","0"
"20.07.2017 04:00 - 20.07.2017 05:00 (UTC)","60235","0"
"20.07.2017 05:00 - 20.07.2017 06:00 (UTC)","68361","0"
"20.07.2017 06:00 - 20.07.2017 07:00 (UTC)","73264","0"
"20.07.2017 07:00 - 20.07.2017 08:00 (UTC)","77993","0"
"20.07.2017 08:00 - 20.07.2017 09:00 (UTC)","81078","0"
"20.07.2017 09:00 - 20.07.2017 10:00 (UTC)","84016","0"
"20.07.2017 10:00 - 20.07.2017 11:00 (UTC)","85040","0"
"20.07.2017 11:00 - 20.07.2017 12:00 (UTC)","85269","0"
"20.07.2017 12:00 - 20.07.2017 13:00 (UTC)","83896","0"
"20.07.2017 13:00 - 20.07.2017 14:00 (UTC)","81907","0"
"20.07.2017 14:00 - 20.07.2017 15:00 (UTC)","78559","0"
"20.07.2017 15:00 - 20.07.2017 16:00 (UTC)","75643","0"
"20.07.2017 16:00 - 20.07.2017 17:00 (UTC)","71142","0"
"20.07.2017 17:00 - 20.07.2017 18:00 (UTC)","67051","0"
"20.07.2017 18:00 - 20.07.2017 19:00 (UTC)","62922","0"
"20.07.2017 19:00 - 20.07.2017 20:00 (UTC)","60859","0"
"20.07.2017 20:00 - 20.07.2017 21:00 (UTC)","60972","0"
"20.07.2017 21:00 - 20.07.2017 22:00 (UTC)","58253","0"
"20.07.2017 22:00 - 20.07.2017 23:00 (UTC)","56879","0"
"20.07.2017 23:00 - 21.07.2017 00:00 (UTC)","55653","0"
"21.07.2017 00:00 - 21.07.2017 01:00 (UTC)","53912","0"
"21.07.2017 01:00 - 21.07.2017 02:00 (UTC)","52761","0"
"21.07.2017 02:00 - 21.07.2017 03:00 (UTC)","53247","0"
"21.07.2017 03:00 - 21.07.2017 04:00 (UTC)","54862","0"
"21.07.2017 04:00 - 21.07.2017 05:00 (UTC)","59673","0"
"21.07.2017 05:00 - 21.07.2017 06:00 (UTC)","66295","0"
"21.07.2017 06:00 - 21.07.2017 07:00 (UTC)","74118","0"
"21.07.2017 07:00 - 21.07.2017 08:00 (UTC)","79783","0"
"21.07.2017 08:00 - 21.07.2017 09:00 (UTC)","84630","0"
"21.07.2017 09:00 - 21.07.2017 10:00 (UTC)","88649","0"
"21.07.2017 10:00 - 21.07.2017 11:00 (UTC)","89041","0"
"21.07.2017 11:00 - 21.07.2017 12:00 (UTC)","87737","0"
"21.07.2017 12:00 - 21.07.2017 13:00 (UTC)","84877","0"
"21.07.2017 13:00 - 21.07.2017 14:00 (UTC)","81245","0"
"21.07.2017 14:00 - 21.07.2017 15:00 (UTC)","77017","0"
"21.07.2017 15:00 - 21.07.2017 16:00 (UTC)","72344","0"
"21.07.2017 16:00 - 21.07.2017 17:00 (UTC)","67109","0"
"21.07.2017 17:00 - 21.07.2017 18:00 (UTC)","63168","0"
"21.07.2017 18:00 - 21.07.2017 19:00 (UTC)","59633","0"
"21.07.2017 19:00 - 21.07.2017 20:00 (UTC)","58161","0"
"21.07.2017 20:00 - 21.07.2017 21:00 (UTC)","59282","0"
"21.07.2017 21:00 - 21.07.2017 22:00 (UTC)","57704","0"
"21.07.2017 22:00 - 21.07.2017 23:00 (UTC)","53234","0"
"21.07.2017 23:00 - 22.07.2017 00:00 (UTC)","51427","0"
"22.07.2017 00:00 - 22.07.2017 01:00 (UTC)","50480","0"
"22.07.2017 01:00 - 22.07.2017 02:00 (UTC)","49859","0"
"22.07.2017 02:00 - 22.07.2017 03:00 (UTC)","49800","0"
"22.07.2017 03:00 - 22.07.2017 04:00 (UTC)","49791","0"
"22.07.2017 04:00 - 22.07.2017 05:00 (UTC)","51816","0"
"22.07.2017 05:00 - 22.07.2017 06:00 (UTC)","56452","0"
"22.07.2017 06:00 - 22.07.2017 07:00 (UTC)","62369","0"
"22.07.2017 07:00 - 22.07.2017 08:00 (UTC)","68936","0"
"22.07.2017 08:00 - 22.07.2017 09:00 (UTC)","73767","0"
"22.07.2017 09:00 - 22.07.2017 10:00 (UTC)","77192","0"
"22.07.2017 10:00 - 22.07.2017 11:00 (UTC)","78941","0"
"22.07.2017 11:00 - 22.07.2017 12:00 (UTC)","77927","0"
"22.07.2017 12:00 - 22.07.2017 13:00 (UTC)","75771","0"
"22.07.2017 13:00 - 22.07.2017 14:00 (UTC)","72878","0"
"22.07.2017 14:00 - 22.07.2017 15:00 (UTC)","69289","0"
"22.07.2017 15:00 - 22.07.2017 16:00 (UTC)","66376","0"
"22.07.2017 16:00 - 22.07.2017 17:00 (UTC)","62694","0"
"22.07.2017 17:00 - 22.07.2017 18:00 (UTC)","59037","0"
"22.07.2017 18:00 - 22.07.2017 19:00 (UTC)","55916","0"
"22.07.2017 19:00 - 22.07.2017 20:00 (UTC)","54971","0"
"22.07.2017 20:00 - 22.07.2017 21:00 (UTC)","55495","0"
"22.07.2017 21:00 - 22.07.2017 22:00 (UTC)","53689","0"
"22.07.2017 22:00 - 22.07.2017 23:00 (UTC)","48504","0"
"22.07.2017 23:00 - 23.07.2017 00:00 (UTC)","46640","0"
"23.07.2017 00:00 - 23.07.2017 01:00 (UTC)","46339","0"
"23.07.2017 01:00 - 23.07.2017 02:00 (UTC)","45624","0"
"23.07.2017 02:00 - 23.07.2017 03:00 (UTC)","45382","0"
"23.07.2017 03:00 - 23.07.2017 04:00 (UTC)","45275","0"
"23.07.2017 04:00 - 23.07.2017 05:00 (UTC)","46772","0"
"23.07.2017 05:00 - 23.07.2017 06:00 (UTC)","50891","0"
"23.07.2017 06:00 - 23.07.2017 07:00 (UTC)","56303","0"
"23.07.2017 07:00 - 23.07.2017 08:00 (UTC)","62105","0"
"23.07.2017 08:00 - 23.07.2017 09:00 (UTC)","67450","0"
"23.07.2017 09:00 - 23.07.2017 10:00 (UTC)","71817","0"
"23.07.2017 10:00 - 23.07.2017 11:00 (UTC)","74982","0"
"23.07.2017 11:00 - 23.07.2017 12:00 (UTC)","75365","0"
"23.07.2017 12:00 - 23.07.2017 13:00 (UTC)","74807","0"
"23.07.2017 13:00 - 23.07.2017 14:00 (UTC)","72344","0"
"23.07.2017 14:00 - 23.07.2017 15:00 (UTC)","69275","0"
"23.07.2017 15:00 - 23.07.2017 16:00 (UTC)","66412","0"
"23.07.2017 16:00 - 23.07.2017 17:00 (UTC)","61189","0"
"23.07.2017 17:00 - 23.07.2017 18:00 (UTC)","57049","0"
"23.07.2017 18:00 - 23.07.2017 19:00 (UTC)","53661","0"
"23.07.2017 19:00 - 23.07.2017 20:00 (UTC)","53050","0"
"23.07.2017 20:00 - 23.07.2017 21:00 (UTC)","53672","0"
"23.07.2017 21:00 - 23.07.2017 22:00 (UTC)","51187","0"
"23.07.2017 22:00 - 23.07.2017 23:00 (UTC)","48589","0"
"23.07.2017 23:00 - 24.07.2017 00:00 (UTC)","45826","0"
"24.07.2017 00:00 - 24.07.2017 01:00 (UTC)","44991","0"
"24.07.2017 01:00 - 24.07.2017 02:00 (UTC)","44086","0"
"24.07.2017 02:00 - 24.07.2017 03:00 (UTC)","44417","0"
"24.07.2017 03:00 - 24.07.2017 04:00 (UTC)","47426","0"
"24.07.2017 04:00 - 24.07.2017 05:00 (UTC)","55930","0"
"24.07.2017 05:00 - 24.07.2017 06:00 (UTC)","64178","0"
"24.07.2017 06:00 - 24.07.2017 07:00 (UTC)","70540","0"
"24.07.2017 07:00 - 24.07.2017 08:00 (UTC)","75012","0"
"24.07.2017 08:00 - 24.07.2017 09:00 (UTC)","78076","0"
"24.07.2017 09:00 - 24.07.2017 10:00 (UTC)","80250","0"
"24.07.2017 10:00 - 24.07.2017 11:00 (UTC)","78981","0"
"24.07.2017 11:00 - 24.07.2017 12:00 (UTC)","78620","0"
"24.07.2017 12:00 - 24.07.2017 13:00 (UTC)","76961","0"
"24.07.2017 13:00 - 24.07.2017 14:00 (UTC)","75437","0"
"24.07.2017 14:00 - 24.07.2017 15:00 (UTC)","73439","0"
"24.07.2017 15:00 - 24.07.2017 16:00 (UTC)","71959","0"
"24.07.2017 16:00 - 24.07.2017 17:00 (UTC)","70540","0"
"24.07.2017 17:00 - 24.07.2017 18:00 (UTC)","68353","0"
"24.07.2017 18:00 - 24.07.2017 19:00 (UTC)","65410","0"
"24.07.2017 19:00 - 24.07.2017 20:00 (UTC)","63820","0"
"24.07.2017 20:00 - 24.07.2017 21:00 (UTC)","63217","0"
"24.07.2017 21:00 - 24.07.2017 22:00 (UTC)","59500","0"
"24.07.2017 22:00 - 24.07.2017 23:00 (UTC)","56283","0"
"24.07.2017 23:00 - 25.07.2017 00:00 (UTC)","54317","0"
"25.07.2017 00:00 - 25.07.2017 01:00 (UTC)","53237","0"
"25.07.2017 01:00 - 25.07.2017 02:00 (UTC)","52710","0"
"25.07.2017 02:00 - 25.07.2017 03:00 (UTC)","53000","0"
"25.07.2017 03:00 - 25.07.2017 04:00 (UTC)","56121","0"
"25.07.2017 04:00 - 25.07.2017 05:00 (UTC)","62315","0"
"25.07.2017 05:00 - 25.07.2017 06:00 (UTC)","68423","0"
"25.07.2017 06:00 - 25.07.2017 07:00 (UTC)","73819","0"
"25.07.2017 07:00 - 25.07.2017 08:00 (UTC)","77883","0"
"25.07.2017 08:00 - 25.07.2017 09:00 (UTC)","79574","0"
"25.07.2017 09:00 - 25.07.2017 10:00 (UTC)","81326","0"
"25.07.2017 10:00 - 25.07.2017 11:00 (UTC)","81526","0"
"25.07.2017 11:00 - 25.07.2017 12:00 (UTC)","80764","0"
"25.07.2017 12:00 - 25.07.2017 13:00 (UTC)","79445","0"
"25.07.2017 13:00 - 25.07.2017 14:00 (UTC)","77861","0"
"25.07.2017 14:00 - 25.07.2017 15:00 (UTC)","75595","0"
"25.07.2017 15:00 - 25.07.2017 16:00 (UTC)","73827","0"
"25.07.2017 16:00 - 25.07.2017 17:00 (UTC)","72578","0"
"25.07.2017 17:00 - 25.07.2017 18:00 (UTC)","70724","0"
"25.07.2017 18:00 - 25.07.2017 19:00 (UTC)","68339","0"
"25.07.2017 19:00 - 25.07.2017 20:00 (UTC)","66950","0"
"25.07.2017 20:00 - 25.07.2017 21:00 (UTC)","66254","0"
"25.07.2017 21:00 - 25.07.2017 22:00 (UTC)","63532","0"
"25.07.2017 22:00 - 25.07.2017 23:00 (UTC)","63111","0"
"25.07.2017 23:00 - 26.07.2017 00:00 (UTC)","61592","0"
"26.07.2017 00:00 - 26.07.2017 01:00 (UTC)","61384","0"
"26.07.2017 01:00 - 26.07.2017 02:00 (UTC)","61385","0"
"26.07.2017 02:00 - 26.07.2017 03:00 (UTC)","61524","0"
"26.07.2017 03:00 - 26.07.2017 04:00 (UTC)","62627","0"
"26.07.2017 04:00 - 26.07.2017 05:00 (UTC)","67317","0"
"26.07.2017 05:00 - 26.07.2017 06:00 (UTC)","72780","0"
"26.07.2017 06:00 - 26.07.2017 07:00 (UTC)","77897","0"
"26.07.2017 07:00 - 26.07.2017 08:00 (UTC)","81615","0"
"26.07.2017 08:00 - 26.07.2017 09:00 (UTC)","83971","0"
"26.07.2017 09:00 - 26.07.2017 10:00 (UTC)","86432","0"
"26.07.2017 10:00 - 26.07.2017 11:00 (UTC)","85966","0"
"26.07.2017 11:00 - 26.07.2017 12:00 (UTC)","85774","0"
"26.07.2017 12:00 - 26.07.2017 13:00 (UTC)","84192","0"
"26.07.2017 13:00 - 26.07.2017 14:00 (UTC)","82715","0"
"26.07.2017 14:00 - 26.07.2017 15:00 (UTC)","80547","0"
"26.07.2017 15:00 - 26.07.2017 16:00 (UTC)","77523","0"
"26.07.2017 16:00 - 26.07.2017 17:00 (UTC)","74076","0"
"26.07.2017 17:00 - 26.07.2017 18:00 (UTC)","71330","0"
"26.07.2017 18:00 - 26.07.2017 19:00 (UTC)","67143","0"
"26.07.2017 19:00 - 26.07.2017 20:00 (UTC)","65113","0"
"26.07.2017 20:00 - 26.07.2017 21:00 (UTC)","63516","0"
"26.07.2017 21:00 - 26.07.2017 22:00 (UTC)","61531","0"
"26.07.2017 22:00 - 26.07.2017 23:00 (UTC)","58321","0"
"26.07.2017 23:00 - 27.07.2017 00:00 (UTC)","56494","0"
"27.07.2017 00:00 - 27.07.2017 01:00 (UTC)","56794","0"
"27.07.2017 01:00 - 27.07.2017 02:00 (UTC)","56605","0"
"27.07.2017 02:00 - 27.07.2017 03:00 (UTC)","56601","0"
"27.07.2017 03:00 - 27.07.2017 04:00 (UTC)","58030","0"
"27.07.2017 04:00 - 27.07.2017 05:00 (UTC)","63813","0"
"27.07.2017 05:00 - 27.07.2017 06:00 (UTC)","68572","0"
"27.07.2017 06:00 - 27.07.2017 07:00 (UTC)","74700","0"
"27.07.2017 07:00 - 27.07.2017 08:00 (UTC)","78070","0"
"27.07.2017 08:00 - 27.07.2017 09:00 (UTC)","81319","0"
"27.07.2017 09:00 - 27.07.2017 10:00 (UTC)","84707","0"
"27.07.2017 10:00 - 27.07.2017 11:00 (UTC)","84759","0"
"27.07.2017 11:00 - 27.07.2017 12:00 (UTC)","84097","0"
"27.07.2017 12:00 - 27.07.2017 13:00 (UTC)","82234","0"
"27.07.2017 13:00 - 27.07.2017 14:00 (UTC)","79797","0"
"27.07.2017 14:00 - 27.07.2017 15:00 (UTC)","76770","0"
"27.07.2017 15:00 - 27.07.2017 16:00 (UTC)","73222","0"
"27.07.2017 16:00 - 27.07.2017 17:00 (UTC)","70197","0"
"27.07.2017 17:00 - 27.07.2017 18:00 (UTC)","67489","0"
"27.07.2017 18:00 - 27.07.2017 19:00 (UTC)","63933","0"
"27.07.2017 19:00 - 27.07.2017 20:00 (UTC)","62134","0"
"27.07.2017 20:00 - 27.07.2017 21:00 (UTC)","61333","0"
"27.07.2017 21:00 - 27.07.2017 22:00 (UTC)","59077","0"
"27.07.2017 22:00 - 27.07.2017 23:00 (UTC)","46084","0"
"27.07.2017 23:00 - 28.07.2017 00:00 (UTC)","44692","0"
"28.07.2017 00:00 - 28.07.2017 01:00 (UTC)","44572","0"
"28.07.2017 01:00 - 28.07.2017 02:00 (UTC)","45144","0"
"28.07.2017 02:00 - 28.07.2017 03:00 (UTC)","45831","0"
"28.07.2017 03:00 - 28.07.2017 04:00 (UTC)","46987","0"
"28.07.2017 04:00 - 28.07.2017 05:00 (UTC)","50806","0"
"28.07.2017 05:00 - 28.07.2017 06:00 (UTC)","58469","0"
"28.07.2017 06:00 - 28.07.2017 07:00 (UTC)","66177","0"
"28.07.2017 07:00 - 28.07.2017 08:00 (UTC)","74195","0"
"28.07.2017 08:00 - 28.07.2017 09:00 (UTC)","79807","0"
"28.07.2017 09:00 - 28.07.2017 10:00 (UTC)","84275","0"
"28.07.2017 10:00 - 28.07.2017 11:00 (UTC)","87041","0"
"28.07.2017 11:00 - 28.07.2017 12:00 (UTC)","87161","0"
"28.07.2017 12:00 - 28.07.2017 13:00 (UTC)","85480","0"
"28.07.2017 13:00 - 28.07.2017 14:00 (UTC)","82797","0"
"28.07.2017 14:00 - 28.07.2017 15:00 (UTC)","78417","0"
"28.07.2017 15:00 - 28.07.2017 16:00 (UTC)","73095","0"
"28.07.2017 16:00 - 28.07.2017 17:00 (UTC)","66816","0"
"28.07.2017 17:00 - 28.07.2017 18:00 (UTC)","61327","0"
"28.07.2017 18:00 - 28.07.2017 19:00 (UTC)","56504","0"
"28.07.2017 19:00 - 28.07.2017 20:00 (UTC)","53674","0"
"28.07.2017 20:00 - 28.07.2017 21:00 (UTC)","52528","0"
"28.07.2017 21:00 - 28.07.2017 22:00 (UTC)","50842","0"
"28.07.2017 22:00 - 28.07.2017 23:00 (UTC)","55419","0"
"28.07.2017 23:00 - 29.07.2017 00:00 (UTC)","54910","0"
"29.07.2017 00:00 - 29.07.2017 01:00 (UTC)","54447","0"
"29.07.2017 01:00 - 29.07.2017 02:00 (UTC)","54536","0"
"29.07.2017 02:00 - 29.07.2017 03:00 (UTC)","54223","0"
"29.07.2017 03:00 - 29.07.2017 04:00 (UTC)","55594","0"
"29.07.2017 04:00 - 29.07.2017 05:00 (UTC)","59125","0"
"29.07.2017 05:00 - 29.07.2017 06:00 (UTC)","65326","0"
"29.07.2017 06:00 - 29.07.2017 07:00 (UTC)","72721","0"
"29.07.2017 07:00 - 29.07.2017 08:00 (UTC)","79565","0"
"29.07.2017 08:00 - 29.07.2017 09:00 (UTC)","84657","0"
"29.07.2017 09:00 - 29.07.2017 10:00 (UTC)","87684","0"
"29.07.2017 10:00 - 29.07.2017 11:00 (UTC)","88318","0"
"29.07.2017 11:00 - 29.07.2017 12:00 (UTC)","85796","0"
"29.07.2017 12:00 - 29.07.2017 13:00 (UTC)","82857","0"
"29.07.2017 13:00 - 29.07.2017 14:00 (UTC)","80572","0"
"29.07.2017 14:00 - 29.07.2017 15:00 (UTC)","75597","0"
"29.07.2017 15:00 - 29.07.2017 16:00 (UTC)","69630","0"
"29.07.2017 16:00 - 29.07.2017 17:00 (UTC)","63595","0"
"29.07.2017 17:00 - 29.07.2017 18:00 (UTC)","58236","0"
"29.07.2017 18:00 - 29.07.2017 19:00 (UTC)","54746","0"
"29.07.2017 19:00 - 29.07.2017 20:00 (UTC)","52995","0"
"29.07.2017 20:00 - 29.07.2017 21:00 (UTC)","52261","0"
"29.07.2017 21:00 - 29.07.2017 22:00 (UTC)","50790","0"
"29.07.2017 22:00 - 29.07.2017 23:00 (UTC)","50607","0"
"29.07.2017 23:00 - 30.07.2017 00:00 (UTC)","50252","0"
"30.07.2017 00:00 - 30.07.2017 01:00 (UTC)","51260","0"
"30.07.2017 01:00 - 30.07.2017 02:00 (UTC)","52076","0"
"30.07.2017 02:00 - 30.07.2017 03:00 (UTC)","52440","0"
"30.07.2017 03:00 - 30.07.2017 04:00 (UTC)","52603","0"
"30.07.2017 04:00 - 30.07.2017 05:00 (UTC)","54594","0"
"30.07.2017 05:00 - 30.07.2017 06:00 (UTC)","59610","0"
"30.07.2017 06:00 - 30.07.2017 07:00 (UTC)","66081","0"
"30.07.2017 07:00 - 30.07.2017 08:00 (UTC)","74678","0"
"30.07.2017 08:00 - 30.07.2017 09:00 (UTC)","81883","0"
"30.07.2017 09:00 - 30.07.2017 10:00 (UTC)","84388","0"
"30.07.2017 10:00 - 30.07.2017 11:00 (UTC)","85993","0"
"30.07.2017 11:00 - 30.07.2017 12:00 (UTC)","85008","0"
"30.07.2017 12:00 - 30.07.2017 13:00 (UTC)","82512","0"
"30.07.2017 13:00 - 30.07.2017 14:00 (UTC)","78368","0"
"30.07.2017 14:00 - 30.07.2017 15:00 (UTC)","75558","0"
"30.07.2017 15:00 - 30.07.2017 16:00 (UTC)","71684","0"
"30.07.2017 16:00 - 30.07.2017 17:00 (UTC)","66912","0"
"30.07.2017 17:00 - 30.07.2017 18:00 (UTC)","59974","0"
"30.07.2017 18:00 - 30.07.2017 19:00 (UTC)","55495","0"
"30.07.2017 19:00 - 30.07.2017 20:00 (UTC)","55351","0"
"30.07.2017 20:00 - 30.07.2017 21:00 (UTC)","55857","0"
