"MTU","Scheduled Generation [MW] (D) - BZN|DE-AT-LU","Scheduled Consumption [MW] (D) - BZN|DE-AT-LU"
"26.05.2015 01:00 - 26.05.2015 02:00 (UTC)","44913","0"
"26.05.2015 02:00 - 26.05.2015 03:00 (UTC)","47126","0"
"26.05.2015 03:00 - 26.05.2015 04:00 (UTC)","51460","0"
"26.05.2015 04:00 - 26.05.2015 05:00 (UTC)","60525","0"
"26.05.2015 05:00 - 26.05.2015 06:00 (UTC)","71419","0"
"26.05.2015 06:00 - 26.05.2015 07:00 (UTC)","78589","0"
"26.05.2015 07:00 - 26.05.2015 08:00 (UTC)","83755","0"
"26.05.2015 08:00 - 26.05.2015 09:00 (UTC)","87353","0"
"26.05.2015 09:00 - 26.05.2015 10:00 (UTC)","89882","0"
"26.05.2015 10:00 - 26.05.2015 11:00 (UTC)","91066","0"
"26.05.2015 11:00 - 26.05.2015 12:00 (UTC)","91541","0"
"26.05.2015 12:00 - 26.05.2015 13:00 (UTC)","90499","0"
"26.05.2015 13:00 - 26.05.2015 14:00 (UTC)","87873","0"
"26.05.2015 14:00 - 26.05.2015 15:00 (UTC)","84761","0"
"26.05.2015 15:00 - 26.05.2015 16:00 (UTC)","81754","0"
"26.05.2015 16:00 - 26.05.2015 17:00 (UTC)","78736","0"
"26.05.2015 17:00 - 26.05.2015 18:00 (UTC)","75113","0"
"26.05.2015 18:00 - 26.05.2015 19:00 (UTC)","71129","0"
"26.05.2015 19:00 - 26.05.2015 20:00 (UTC)","68475","0"
"26.05.2015 20:00 - 26.05.2015 21:00 (UTC)","66423","0"
"26.05.2015 21:00 - 26.05.2015 22:00 (UTC)","63242","0"
"26.05.2015 22:00 - 26.05.2015 23:00 (UTC)","58659","0"
"26.05.2015 23:00 - 27.05.2015 00:00 (UTC)","55823","0"
"27.05.2015 00:00 - 27.05.2015 01:00 (UTC)","54744","0"
"27.05.2015 01:00 - 27.05.2015 02:00 (UTC)","53816","0"
"27.05.2015 02:00 - 27.05.2015 03:00 (UTC)","53500","0"
"27.05.2015 03:00 - 27.05.2015 04:00 (UTC)","57710","0"
"27.05.2015 04:00 - 27.05.2015 05:00 (UTC)","67067","0"
"27.05.2015 05:00 - 27.05.2015 06:00 (UTC)","76474","0"
"27.05.2015 06:00 - 27.05.2015 07:00 (UTC)","84148","0"
"27.05.2015 07:00 - 27.05.2015 08:00 (UTC)","89065","0"
"27.05.2015 08:00 - 27.05.2015 09:00 (UTC)","91567","0"
"27.05.2015 09:00 - 27.05.2015 10:00 (UTC)","93114","0"
"27.05.2015 10:00 - 27.05.2015 11:00 (UTC)","93292","0"
"27.05.2015 11:00 - 27.05.2015 12:00 (UTC)","92726","0"
"27.05.2015 12:00 - 27.05.2015 13:00 (UTC)","90778","0"
"27.05.2015 13:00 - 27.05.2015 14:00 (UTC)","88051","0"
"27.05.2015 14:00 - 27.05.2015 15:00 (UTC)","83971","0"
"27.05.2015 15:00 - 27.05.2015 16:00 (UTC)","79933","0"
"27.05.2015 16:00 - 27.05.2015 17:00 (UTC)","74998","0"
"27.05.2015 17:00 - 27.05.2015 18:00 (UTC)","71966","0"
"27.05.2015 18:00 - 27.05.2015 19:00 (UTC)","67932","0"
"27.05.2015 19:00 - 27.05.2015 20:00 (UTC)","66246","0"
"27.05.2015 20:00 - 27.05.2015 21:00 (UTC)","65123","0"
"27.05.2015 21:00 - 27.05.2015 22:00 (UTC)","62082","0"
"27.05.2015 22:00 - 27.05.2015 23:00 (UTC)","58096","0"
"27.05.2015 23:00 - 28.05.2015 00:00 (UTC)","54715","0"
"28.05.2015 00:00 - 28.05.2015 01:00 (UTC)","52898","0"
"28.05.2015 01:00 - 28.05.2015 02:00 (UTC)","52276","0"
"28.05.2015 02:00 - 28.05.2015 03:00 (UTC)","53759","0"
"28.05.2015 03:00 - 28.05.2015 04:00 (UTC)","58545","0"
"28.05.2015 04:00 - 28.05.2015 05:00 (UTC)","67909","0"
"28.05.2015 05:00 - 28.05.2015 06:00 (UTC)","77686","0"
"28.05.2015 06:00 - 28.05.2015 07:00 (UTC)","85404","0"
"28.05.2015 07:00 - 28.05.2015 08:00 (UTC)","90154","0"
"28.05.2015 08:00 - 28.05.2015 09:00 (UTC)","93838","0"
"28.05.2015 09:00 - 28.05.2015 10:00 (UTC)","96438","0"
"28.05.2015 10:00 - 28.05.2015 11:00 (UTC)","97208","0"
"28.05.2015 11:00 - 28.05.2015 12:00 (UTC)","95583","0"
"28.05.2015 12:00 - 28.05.2015 13:00 (UTC)","92482","0"
"28.05.2015 13:00 - 28.05.2015 14:00 (UTC)","89703","0"
"28.05.2015 14:00 - 28.05.2015 15:00 (UTC)","85655","0"
"28.05.2015 15:00 - 28.05.2015 16:00 (UTC)","82665","0"
"28.05.2015 16:00 - 28.05.2015 17:00 (UTC)","78395","0"
"28.05.2015 17:00 - 28.05.2015 18:00 (UTC)","74745","0"
"28.05.2015 18:00 - 28.05.2015 19:00 (UTC)","70181","0"
"28.05.2015 19:00 - 28.05.2015 20:00 (UTC)","67997","0"
"28.05.2015 20:00 - 28.05.2015 21:00 (UTC)","65518","0"
"28.05.2015 21:00 - 28.05.2015 22:00 (UTC)","60954","0"
"28.05.2015 22:00 - 28.05.2015 23:00 (UTC)","55414","0"
"28.05.2015 23:00 - 29.05.2015 00:00 (UTC)","52654","0"
"29.05.2015 00:00 - 29.05.2015 01:00 (UTC)","51879","0"
"29.05.2015 01:00 - 29.05.2015 02:00 (UTC)","50411","0"
"29.05.2015 02:00 - 29.05.2015 03:00 (UTC)","51774","0"
"29.05.2015 03:00 - 29.05.2015 04:00 (UTC)","54927","0"
"29.05.2015 04:00 - 29.05.2015 05:00 (UTC)","62961","0"
"29.05.2015 05:00 - 29.05.2015 06:00 (UTC)","71982","0"
"29.05.2015 06:00 - 29.05.2015 07:00 (UTC)","78012","0"
"29.05.2015 07:00 - 29.05.2015 08:00 (UTC)","82632","0"
"29.05.2015 08:00 - 29.05.2015 09:00 (UTC)","86555","0"
"29.05.2015 09:00 - 29.05.2015 10:00 (UTC)","89144","0"
"29.05.2015 10:00 - 29.05.2015 11:00 (UTC)","90187","0"
"29.05.2015 11:00 - 29.05.2015 12:00 (UTC)","88666","0"
"29.05.2015 12:00 - 29.05.2015 13:00 (UTC)","86268","0"
"29.05.2015 13:00 - 29.05.2015 14:00 (UTC)","82874","0"
"29.05.2015 14:00 - 29.05.2015 15:00 (UTC)","78819","0"
"29.05.2015 15:00 - 29.05.2015 16:00 (UTC)","74905","0"
"29.05.2015 16:00 - 29.05.2015 17:00 (UTC)","70301","0"
"29.05.2015 17:00 - 29.05.2015 18:00 (UTC)","67385","0"
"29.05.2015 18:00 - 29.05.2015 19:00 (UTC)","64298","0"
"29.05.2015 19:00 - 29.05.2015 20:00 (UTC)","63222","0"
"29.05.2015 20:00 - 29.05.2015 21:00 (UTC)","63816","0"
"29.05.2015 21:00 - 29.05.2015 22:00 (UTC)","61620","0"
"29.05.2015 22:00 - 29.05.2015 23:00 (UTC)","58295","0"
"29.05.2015 23:00 - 30.05.2015 00:00 (UTC)","58274","0"
"30.05.2015 00:00 - 30.05.2015 01:00 (UTC)","57118","0"
"30.05.2015 01:00 - 30.05.2015 02:00 (UTC)","55962","0"
"30.05.2015 02:00 - 30.05.2015 03:00 (UTC)","55496","0"
"30.05.2015 03:00 - 30.05.2015 04:00 (UTC)","55590","0"
"30.05.2015 04:00 - 30.05.2015 05:00 (UTC)","59279","0"
"30.05.2015 05:00 - 30.05.2015 06:00 (UTC)","63773","0"
"30.05.2015 06:00 - 30.05.2015 07:00 (UTC)","70922","0"
"30.05.2015 07:00 - 30.05.2015 08:00 (UTC)","76743","0"
"30.05.2015 08:00 - 30.05.2015 09:00 (UTC)","81499","0"
"30.05.2015 09:00 - 30.05.2015 10:00 (UTC)","84210","0"
"30.05.2015 10:00 - 30.05.2015 11:00 (UTC)","85372","0"
"30.05.2015 11:00 - 30.05.2015 12:00 (UTC)","84085","0"
"30.05.2015 12:00 - 30.05.2015 13:00 (UTC)","81228","0"
"30.05.2015 13:00 - 30.05.2015 14:00 (UTC)","77909","0"
"30.05.2015 14:00 - 30.05.2015 15:00 (UTC)","75346","0"
"30.05.2015 15:00 - 30.05.2015 16:00 (UTC)","72449","0"
"30.05.2015 16:00 - 30.05.2015 17:00 (UTC)","67523","0"
"30.05.2015 17:00 - 30.05.2015 18:00 (UTC)","63806","0"
"30.05.2015 18:00 - 30.05.2015 19:00 (UTC)","59417","0"
"30.05.2015 19:00 - 30.05.2015 20:00 (UTC)","57244","0"
"30.05.2015 20:00 - 30.05.2015 21:00 (UTC)","56299","0"
"30.05.2015 21:00 - 30.05.2015 22:00 (UTC)","53715","0"
"30.05.2015 22:00 - 30.05.2015 23:00 (UTC)","48892","0"
"30.05.2015 23:00 - 31.05.2015 00:00 (UTC)","47876","0"
"31.05.2015 00:00 - 31.05.2015 01:00 (UTC)","47020","0"
"31.05.2015 01:00 - 31.05.2015 02:00 (UTC)","45113","0"
"31.05.2015 02:00 - 31.05.2015 03:00 (UTC)","44131","0"
"31.05.2015 03:00 - 31.05.2015 04:00 (UTC)","44171","0"
"31.05.2015 04:00 - 31.05.2015 05:00 (UTC)","45327","0"
"31.05.2015 05:00 - 31.05.2015 06:00 (UTC)","50050","0"
"31.05.2015 06:00 - 31.05.2015 07:00 (UTC)","57207","0"
"31.05.2015 07:00 - 31.05.2015 08:00 (UTC)","64918","0"
"31.05.2015 08:00 - 31.05.2015 09:00 (UTC)","70278","0"
"31.05.2015 09:00 - 31.05.2015 10:00 (UTC)","74380","0"
"31.05.2015 10:00 - 31.05.2015 11:00 (UTC)","76998","0"
"31.05.2015 11:00 - 31.05.2015 12:00 (UTC)","76945","0"
"31.05.2015 12:00 - 31.05.2015 13:00 (UTC)","74273","0"
"31.05.2015 13:00 - 31.05.2015 14:00 (UTC)","71337","0"
"31.05.2015 14:00 - 31.05.2015 15:00 (UTC)","68140","0"
"31.05.2015 15:00 - 31.05.2015 16:00 (UTC)","66318","0"
"31.05.2015 16:00 - 31.05.2015 17:00 (UTC)","65802","0"
"31.05.2015 17:00 - 31.05.2015 18:00 (UTC)","63837","0"
"31.05.2015 18:00 - 31.05.2015 19:00 (UTC)","62457","0"
"31.05.2015 19:00 - 31.05.2015 20:00 (UTC)","62678","0"
"31.05.2015 20:00 - 31.05.2015 21:00 (UTC)","62866","0"
"31.05.2015 21:00 - 31.05.2015 22:00 (UTC)","60703","0"
"31.05.2015 22:00 - 31.05.2015 23:00 (UTC)","58791","0"
"31.05.2015 23:00 - 01.06.2015 00:00 (UTC)","56474","0"
"01.06.2015 00:00 - 01.06.2015 01:00 (UTC)","54870","0"
"01.06.2015 01:00 - 01.06.2015 02:00 (UTC)","54671","0"
"01.06.2015 02:00 - 01.06.2015 03:00 (UTC)","55142","0"
"01.06.2015 03:00 - 01.06.2015 04:00 (UTC)","57600","0"
"01.06.2015 04:00 - 01.06.2015 05:00 (UTC)","64416","0"
"01.06.2015 05:00 - 01.06.2015 06:00 (UTC)","71738","0"
"01.06.2015 06:00 - 01.06.2015 07:00 (UTC)","78218","0"
"01.06.2015 07:00 - 01.06.2015 08:00 (UTC)","81624","0"
"01.06.2015 08:00 - 01.06.2015 09:00 (UTC)","83903","0"
"01.06.2015 09:00 - 01.06.2015 10:00 (UTC)","85254","0"
"01.06.2015 10:00 - 01.06.2015 11:00 (UTC)","85474","0"
"01.06.2015 11:00 - 01.06.2015 12:00 (UTC)","85180","0"
"01.06.2015 12:00 - 01.06.2015 13:00 (UTC)","82864","0"
"01.06.2015 13:00 - 01.06.2015 14:00 (UTC)","80490","0"
"01.06.2015 14:00 - 01.06.2015 15:00 (UTC)","77956","0"
"01.06.2015 15:00 - 01.06.2015 16:00 (UTC)","75863","0"
"01.06.2015 16:00 - 01.06.2015 17:00 (UTC)","74416","0"
"01.06.2015 17:00 - 01.06.2015 18:00 (UTC)","71776","0"
"01.06.2015 18:00 - 01.06.2015 19:00 (UTC)","68586","0"
"01.06.2015 19:00 - 01.06.2015 20:00 (UTC)","66251","0"
"01.06.2015 20:00 - 01.06.2015 21:00 (UTC)","65662","0"
"01.06.2015 21:00 - 01.06.2015 22:00 (UTC)","62211","0"
"01.06.2015 22:00 - 01.06.2015 23:00 (UTC)","55979","0"
"01.06.2015 23:00 - 02.06.2015 00:00 (UTC)","54147","0"
"02.06.2015 00:00 - 02.06.2015 01:00 (UTC)","53555","0"
"02.06.2015 01:00 - 02.06.2015 02:00 (UTC)","53660","0"
"02.06.2015 02:00 - 02.06.2015 03:00 (UTC)","55572","0"
"02.06.2015 03:00 - 02.06.2015 04:00 (UTC)","58349","0"
"02.06.2015 04:00 - 02.06.2015 05:00 (UTC)","63381","0"
"02.06.2015 05:00 - 02.06.2015 06:00 (UTC)","73191","0"
"02.06.2015 06:00 - 02.06.2015 07:00 (UTC)","80642","0"
"02.06.2015 07:00 - 02.06.2015 08:00 (UTC)","85792","0"
"02.06.2015 08:00 - 02.06.2015 09:00 (UTC)","91490","0"
"02.06.2015 09:00 - 02.06.2015 10:00 (UTC)","95408","0"
"02.06.2015 10:00 - 02.06.2015 11:00 (UTC)","97290","0"
"02.06.2015 11:00 - 02.06.2015 12:00 (UTC)","98173","0"
"02.06.2015 12:00 - 02.06.2015 13:00 (UTC)","96217","0"
"02.06.2015 13:00 - 02.06.2015 14:00 (UTC)","93927","0"
"02.06.2015 14:00 - 02.06.2015 15:00 (UTC)","90045","0"
"02.06.2015 15:00 - 02.06.2015 16:00 (UTC)","85380","0"
"02.06.2015 16:00 - 02.06.2015 17:00 (UTC)","81668","0"
"02.06.2015 17:00 - 02.06.2015 18:00 (UTC)","77412","0"
"02.06.2015 18:00 - 02.06.2015 19:00 (UTC)","73940","0"
"02.06.2015 19:00 - 02.06.2015 20:00 (UTC)","72944","0"
"02.06.2015 20:00 - 02.06.2015 21:00 (UTC)","71676","0"
"02.06.2015 21:00 - 02.06.2015 22:00 (UTC)","68260","0"
"02.06.2015 22:00 - 02.06.2015 23:00 (UTC)","62903","0"
"02.06.2015 23:00 - 03.06.2015 00:00 (UTC)","61425","0"
"03.06.2015 00:00 - 03.06.2015 01:00 (UTC)","60003","0"
"03.06.2015 01:00 - 03.06.2015 02:00 (UTC)","58948","0"
"03.06.2015 02:00 - 03.06.2015 03:00 (UTC)","58010","0"
"03.06.2015 03:00 - 03.06.2015 04:00 (UTC)","61253","0"
"03.06.2015 04:00 - 03.06.2015 05:00 (UTC)","67782","0"
"03.06.2015 05:00 - 03.06.2015 06:00 (UTC)","77381","0"
"03.06.2015 06:00 - 03.06.2015 07:00 (UTC)","84170","0"
"03.06.2015 07:00 - 03.06.2015 08:00 (UTC)","88816","0"
"03.06.2015 08:00 - 03.06.2015 09:00 (UTC)","91627","0"
"03.06.2015 09:00 - 03.06.2015 10:00 (UTC)","94162","0"
"03.06.2015 10:00 - 03.06.2015 11:00 (UTC)","94981","0"
"03.06.2015 11:00 - 03.06.2015 12:00 (UTC)","94194","0"
"03.06.2015 12:00 - 03.06.2015 13:00 (UTC)","91949","0"
"03.06.2015 13:00 - 03.06.2015 14:00 (UTC)","88793","0"
"03.06.2015 14:00 - 03.06.2015 15:00 (UTC)","84660","0"
"03.06.2015 15:00 - 03.06.2015 16:00 (UTC)","81922","0"
"03.06.2015 16:00 - 03.06.2015 17:00 (UTC)","77921","0"
"03.06.2015 17:00 - 03.06.2015 18:00 (UTC)","72979","0"
"03.06.2015 18:00 - 03.06.2015 19:00 (UTC)","68595","0"
"03.06.2015 19:00 - 03.06.2015 20:00 (UTC)","65442","0"
"03.06.2015 20:00 - 03.06.2015 21:00 (UTC)","63776","0"
"03.06.2015 21:00 - 03.06.2015 22:00 (UTC)","59264","0"
"03.06.2015 22:00 - 03.06.2015 23:00 (UTC)","53156","0"
"03.06.2015 23:00 - 04.06.2015 00:00 (UTC)","51834","0"
"04.06.2015 00:00 - 04.06.2015 01:00 (UTC)","50073","0"
"04.06.2015 01:00 - 04.06.2015 02:00 (UTC)","48384","0"
"04.06.2015 02:00 - 04.06.2015 03:00 (UTC)","47868","0"
"04.06.2015 03:00 - 04.06.2015 04:00 (UTC)","49483","0"
"04.06.2015 04:00 - 04.06.2015 05:00 (UTC)","54284","0"
"04.06.2015 05:00 - 04.06.2015 06:00 (UTC)","60806","0"
"04.06.2015 06:00 - 04.06.2015 07:00 (UTC)","68786","0"
"04.06.2015 07:00 - 04.06.2015 08:00 (UTC)","75347","0"
"04.06.2015 08:00 - 04.06.2015 09:00 (UTC)","80380","0"
"04.06.2015 09:00 - 04.06.2015 10:00 (UTC)","84248","0"
"04.06.2015 10:00 - 04.06.2015 11:00 (UTC)","85542","0"
"04.06.2015 11:00 - 04.06.2015 12:00 (UTC)","84458","0"
"04.06.2015 12:00 - 04.06.2015 13:00 (UTC)","82334","0"
"04.06.2015 13:00 - 04.06.2015 14:00 (UTC)","79297","0"
"04.06.2015 14:00 - 04.06.2015 15:00 (UTC)","74236","0"
"04.06.2015 15:00 - 04.06.2015 16:00 (UTC)","70432","0"
"04.06.2015 16:00 - 04.06.2015 17:00 (UTC)","65207","0"
"04.06.2015 17:00 - 04.06.2015 18:00 (UTC)","61049","0"
"04.06.2015 18:00 - 04.06.2015 19:00 (UTC)","59311","0"
"04.06.2015 19:00 - 04.06.2015 20:00 (UTC)","59334","0"
"04.06.2015 20:00 - 04.06.2015 21:00 (UTC)","59297","0"
"04.06.2015 21:00 - 04.06.2015 22:00 (UTC)","56484","0"
"04.06.2015 22:00 - 04.06.2015 23:00 (UTC)","55747","0"
"04.06.2015 23:00 - 05.06.2015 00:00 (UTC)","54216","0"
"05.06.2015 00:00 - 05.06.2015 01:00 (UTC)","53039","0"
"05.06.2015 01:00 - 05.06.2015 02:00 (UTC)","51941","0"
"05.06.2015 02:00 - 05.06.2015 03:00 (UTC)","52524","0"
"05.06.2015 03:00 - 05.06.2015 04:00 (UTC)","55087","0"
"05.06.2015 04:00 - 05.06.2015 05:00 (UTC)","61734","0"
"05.06.2015 05:00 - 05.06.2015 06:00 (UTC)","70542","0"
"05.06.2015 06:00 - 05.06.2015 07:00 (UTC)","79324","0"
"05.06.2015 07:00 - 05.06.2015 08:00 (UTC)","84734","0"
"05.06.2015 08:00 - 05.06.2015 09:00 (UTC)","88276","0"
"05.06.2015 09:00 - 05.06.2015 10:00 (UTC)","90993","0"
"05.06.2015 10:00 - 05.06.2015 11:00 (UTC)","90977","0"
"05.06.2015 11:00 - 05.06.2015 12:00 (UTC)","89604","0"
"05.06.2015 12:00 - 05.06.2015 13:00 (UTC)","86952","0"
"05.06.2015 13:00 - 05.06.2015 14:00 (UTC)","84388","0"
"05.06.2015 14:00 - 05.06.2015 15:00 (UTC)","80654","0"
"05.06.2015 15:00 - 05.06.2015 16:00 (UTC)","75293","0"
"05.06.2015 16:00 - 05.06.2015 17:00 (UTC)","69762","0"
"05.06.2015 17:00 - 05.06.2015 18:00 (UTC)","65225","0"
"05.06.2015 18:00 - 05.06.2015 19:00 (UTC)","62959","0"
"05.06.2015 19:00 - 05.06.2015 20:00 (UTC)","62403","0"
"05.06.2015 20:00 - 05.06.2015 21:00 (UTC)","62017","0"
"05.06.2015 21:00 - 05.06.2015 22:00 (UTC)","60321","0"
"05.06.2015 22:00 - 05.06.2015 23:00 (UTC)","56953","0"
"05.06.2015 23:00 - 06.06.2015 00:00 (UTC)","55086","0"
"06.06.2015 00:00 - 06.06.2015 01:00 (UTC)","53471","0"
"06.06.2015 01:00 - 06.06.2015 02:00 (UTC)","51838","0"
"06.06.2015 02:00 - 06.06.2015 03:00 (UTC)","51235","0"
"06.06.2015 03:00 - 06.06.2015 04:00 (UTC)","51074","0"
"06.06.2015 04:00 - 06.06.2015 05:00 (UTC)","53789","0"
"06.06.2015 05:00 - 06.06.2015 06:00 (UTC)","58458","0"
"06.06.2015 06:00 - 06.06.2015 07:00 (UTC)","65351","0"
"06.06.2015 07:00 - 06.06.2015 08:00 (UTC)","70908","0"
"06.06.2015 08:00 - 06.06.2015 09:00 (UTC)","75068","0"
"06.06.2015 09:00 - 06.06.2015 10:00 (UTC)","78840","0"
"06.06.2015 10:00 - 06.06.2015 11:00 (UTC)","79369","0"
"06.06.2015 11:00 - 06.06.2015 12:00 (UTC)","77888","0"
"06.06.2015 12:00 - 06.06.2015 13:00 (UTC)","75933","0"
"06.06.2015 13:00 - 06.06.2015 14:00 (UTC)","72554","0"
"06.06.2015 14:00 - 06.06.2015 15:00 (UTC)","69271","0"
"06.06.2015 15:00 - 06.06.2015 16:00 (UTC)","67496","0"
"06.06.2015 16:00 - 06.06.2015 17:00 (UTC)","63998","0"
"06.06.2015 17:00 - 06.06.2015 18:00 (UTC)","61857","0"
"06.06.2015 18:00 - 06.06.2015 19:00 (UTC)","58129","0"
"06.06.2015 19:00 - 06.06.2015 20:00 (UTC)","56657","0"
"06.06.2015 20:00 - 06.06.2015 21:00 (UTC)","57908","0"
"06.06.2015 21:00 - 06.06.2015 22:00 (UTC)","54659","0"
"06.06.2015 22:00 - 06.06.2015 23:00 (UTC)","51428","0"
"06.06.2015 23:00 - 07.06.2015 00:00 (UTC)","49589","0"
"07.06.2015 00:00 - 07.06.2015 01:00 (UTC)","49012","0"
"07.06.2015 01:00 - 07.06.2015 02:00 (UTC)","47332","0"
"07.06.2015 02:00 - 07.06.2015 03:00 (UTC)","45607","0"
"07.06.2015 03:00 - 07.06.2015 04:00 (UTC)","44336","0"
"07.06.2015 04:00 - 07.06.2015 05:00 (UTC)","45787","0"
"07.06.2015 05:00 - 07.06.2015 06:00 (UTC)","49022","0"
"07.06.2015 06:00 - 07.06.2015 07:00 (UTC)","56472","0"
"07.06.2015 07:00 - 07.06.2015 08:00 (UTC)","64010","0"
"07.06.2015 08:00 - 07.06.2015 09:00 (UTC)","69475","0"
"07.06.2015 09:00 - 07.06.2015 10:00 (UTC)","74754","0"
"07.06.2015 10:00 - 07.06.2015 11:00 (UTC)","73563","0"
"07.06.2015 11:00 - 07.06.2015 12:00 (UTC)","71649","0"
"07.06.2015 12:00 - 07.06.2015 13:00 (UTC)","69641","0"
"07.06.2015 13:00 - 07.06.2015 14:00 (UTC)","68215","0"
"07.06.2015 14:00 - 07.06.2015 15:00 (UTC)","64877","0"
"07.06.2015 15:00 - 07.06.2015 16:00 (UTC)","63932","0"
"07.06.2015 16:00 - 07.06.2015 17:00 (UTC)","60987","0"
"07.06.2015 17:00 - 07.06.2015 18:00 (UTC)","58444","0"
"07.06.2015 18:00 - 07.06.2015 19:00 (UTC)","56459","0"
"07.06.2015 19:00 - 07.06.2015 20:00 (UTC)","55900","0"
"07.06.2015 20:00 - 07.06.2015 21:00 (UTC)","57773","0"
"07.06.2015 21:00 - 07.06.2015 22:00 (UTC)","54564","0"
"07.06.2015 22:00 - 07.06.2015 23:00 (UTC)","50844","0"
"07.06.2015 23:00 - 08.06.2015 00:00 (UTC)","49864","0"
"08.06.2015 00:00 - 08.06.2015 01:00 (UTC)","48664","0"
"08.06.2015 01:00 - 08.06.2015 02:00 (UTC)","47792","0"
"08.06.2015 02:00 - 08.06.2015 03:00 (UTC)","49186","0"
"08.06.2015 03:00 - 08.06.2015 04:00 (UTC)","53810","0"
"08.06.2015 04:00 - 08.06.2015 05:00 (UTC)","62741","0"
"08.06.2015 05:00 - 08.06.2015 06:00 (UTC)","72850","0"
"08.06.2015 06:00 - 08.06.2015 07:00 (UTC)","82223","0"
"08.06.2015 07:00 - 08.06.2015 08:00 (UTC)","86971","0"
"08.06.2015 08:00 - 08.06.2015 09:00 (UTC)","91441","0"
"08.06.2015 09:00 - 08.06.2015 10:00 (UTC)","95216","0"
"08.06.2015 10:00 - 08.06.2015 11:00 (UTC)","95353","0"
"08.06.2015 11:00 - 08.06.2015 12:00 (UTC)","95108","0"
"08.06.2015 12:00 - 08.06.2015 13:00 (UTC)","93330","0"
"08.06.2015 13:00 - 08.06.2015 14:00 (UTC)","91227","0"
"08.06.2015 14:00 - 08.06.2015 15:00 (UTC)","88088","0"
"08.06.2015 15:00 - 08.06.2015 16:00 (UTC)","84418","0"
"08.06.2015 16:00 - 08.06.2015 17:00 (UTC)","81308","0"
"08.06.2015 17:00 - 08.06.2015 18:00 (UTC)","77964","0"
"08.06.2015 18:00 - 08.06.2015 19:00 (UTC)","74066","0"
"08.06.2015 19:00 - 08.06.2015 20:00 (UTC)","71573","0"
"08.06.2015 20:00 - 08.06.2015 21:00 (UTC)","69668","0"
"08.06.2015 21:00 - 08.06.2015 22:00 (UTC)","63792","0"
"08.06.2015 22:00 - 08.06.2015 23:00 (UTC)","57586","0"
"08.06.2015 23:00 - 09.06.2015 00:00 (UTC)","55055","0"
"09.06.2015 00:00 - 09.06.2015 01:00 (UTC)","53947","0"
"09.06.2015 01:00 - 09.06.2015 02:00 (UTC)","53442","0"
"09.06.2015 02:00 - 09.06.2015 03:00 (UTC)","53947","0"
"09.06.2015 03:00 - 09.06.2015 04:00 (UTC)","56081","0"
"09.06.2015 04:00 - 09.06.2015 05:00 (UTC)","66077","0"
"09.06.2015 05:00 - 09.06.2015 06:00 (UTC)","75389","0"
"09.06.2015 06:00 - 09.06.2015 07:00 (UTC)","82844","0"
"09.06.2015 07:00 - 09.06.2015 08:00 (UTC)","86733","0"
"09.06.2015 08:00 - 09.06.2015 09:00 (UTC)","89812","0"
"09.06.2015 09:00 - 09.06.2015 10:00 (UTC)","92346","0"
"09.06.2015 10:00 - 09.06.2015 11:00 (UTC)","93030","0"
"09.06.2015 11:00 - 09.06.2015 12:00 (UTC)","92524","0"
"09.06.2015 12:00 - 09.06.2015 13:00 (UTC)","90552","0"
"09.06.2015 13:00 - 09.06.2015 14:00 (UTC)","88789","0"
"09.06.2015 14:00 - 09.06.2015 15:00 (UTC)","85749","0"
"09.06.2015 15:00 - 09.06.2015 16:00 (UTC)","82789","0"
"09.06.2015 16:00 - 09.06.2015 17:00 (UTC)","79072","0"
"09.06.2015 17:00 - 09.06.2015 18:00 (UTC)","75992","0"
"09.06.2015 18:00 - 09.06.2015 19:00 (UTC)","71888","0"
"09.06.2015 19:00 - 09.06.2015 20:00 (UTC)","70574","0"
"09.06.2015 20:00 - 09.06.2015 21:00 (UTC)","69175","0"
"09.06.2015 21:00 - 09.06.2015 22:00 (UTC)","64366","0"
"09.06.2015 22:00 - 09.06.2015 23:00 (UTC)","57732","0"
"09.06.2015 23:00 - 10.06.2015 00:00 (UTC)","54055","0"
"10.06.2015 00:00 - 10.06.2015 01:00 (UTC)","53078","0"
"10.06.2015 01:00 - 10.06.2015 02:00 (UTC)","51720","0"
"10.06.2015 02:00 - 10.06.2015 03:00 (UTC)","51796","0"
"10.06.2015 03:00 - 10.06.2015 04:00 (UTC)","55017","0"
"10.06.2015 04:00 - 10.06.2015 05:00 (UTC)","66289","0"
"10.06.2015 05:00 - 10.06.2015 06:00 (UTC)","76223","0"
"10.06.2015 06:00 - 10.06.2015 07:00 (UTC)","84334","0"
"10.06.2015 07:00 - 10.06.2015 08:00 (UTC)","90647","0"
"10.06.2015 08:00 - 10.06.2015 09:00 (UTC)","93999","0"
"10.06.2015 09:00 - 10.06.2015 10:00 (UTC)","96919","0"
"10.06.2015 10:00 - 10.06.2015 11:00 (UTC)","97718","0"
"10.06.2015 11:00 - 10.06.2015 12:00 (UTC)","97476","0"
"10.06.2015 12:00 - 10.06.2015 13:00 (UTC)","95123","0"
"10.06.2015 13:00 - 10.06.2015 14:00 (UTC)","92697","0"
"10.06.2015 14:00 - 10.06.2015 15:00 (UTC)","88805","0"
"10.06.2015 15:00 - 10.06.2015 16:00 (UTC)","84213","0"
"10.06.2015 16:00 - 10.06.2015 17:00 (UTC)","79719","0"
