"MTU","Scheduled Generation [MW] (D) - BZN|ES","Scheduled Consumption [MW] (D) - BZN|ES"
"28.05.2016 14:00 - 28.05.2016 15:00 (UTC)","28033","66"
"28.05.2016 15:00 - 28.05.2016 16:00 (UTC)","28063","120"
"28.05.2016 16:00 - 28.05.2016 17:00 (UTC)","27498","134"
"28.05.2016 17:00 - 28.05.2016 18:00 (UTC)","27066","156"
"28.05.2016 18:00 - 28.05.2016 19:00 (UTC)","26602","156"
"28.05.2016 19:00 - 28.05.2016 20:00 (UTC)","27059","0"
"28.05.2016 20:00 - 28.05.2016 21:00 (UTC)","26898","62"
"28.05.2016 21:00 - 28.05.2016 22:00 (UTC)","25889","90"
"28.05.2016 22:00 - 28.05.2016 23:00 (UTC)","25786","762"
"28.05.2016 23:00 - 29.05.2016 00:00 (UTC)","25533","2798"
"29.05.2016 00:00 - 29.05.2016 01:00 (UTC)","24877","2988"
"29.05.2016 01:00 - 29.05.2016 02:00 (UTC)","24557","3376"
"29.05.2016 02:00 - 29.05.2016 03:00 (UTC)","23808","3491"
"29.05.2016 03:00 - 29.05.2016 04:00 (UTC)","23365","3516"
"29.05.2016 04:00 - 29.05.2016 05:00 (UTC)","23050","3401"
"29.05.2016 05:00 - 29.05.2016 06:00 (UTC)","23097","3333"
"29.05.2016 06:00 - 29.05.2016 07:00 (UTC)","24495","3288"
"29.05.2016 07:00 - 29.05.2016 08:00 (UTC)","26348","3126"
"29.05.2016 08:00 - 29.05.2016 09:00 (UTC)","27820","2795"
"29.05.2016 09:00 - 29.05.2016 10:00 (UTC)","28785","2535"
"29.05.2016 10:00 - 29.05.2016 11:00 (UTC)","28730","2540"
"29.05.2016 11:00 - 29.05.2016 12:00 (UTC)","27645","2808"
"29.05.2016 12:00 - 29.05.2016 13:00 (UTC)","27234","2718"
"29.05.2016 13:00 - 29.05.2016 14:00 (UTC)","26615","3122"
"29.05.2016 14:00 - 29.05.2016 15:00 (UTC)","26045","3037"
"29.05.2016 15:00 - 29.05.2016 16:00 (UTC)","25756","3035"
"29.05.2016 16:00 - 29.05.2016 17:00 (UTC)","25304","3101"
"29.05.2016 17:00 - 29.05.2016 18:00 (UTC)","25251","2398"
"29.05.2016 18:00 - 29.05.2016 19:00 (UTC)","24909","690"
"29.05.2016 19:00 - 29.05.2016 20:00 (UTC)","24315","266"
"29.05.2016 20:00 - 29.05.2016 21:00 (UTC)","23918","186"
"29.05.2016 21:00 - 29.05.2016 22:00 (UTC)","22741","219"
"29.05.2016 22:00 - 29.05.2016 23:00 (UTC)","20240","417"
"29.05.2016 23:00 - 30.05.2016 00:00 (UTC)","19565","432"
"30.05.2016 00:00 - 30.05.2016 01:00 (UTC)","19233","579"
"30.05.2016 01:00 - 30.05.2016 02:00 (UTC)","18964","728"
"30.05.2016 02:00 - 30.05.2016 03:00 (UTC)","18718","704"
"30.05.2016 03:00 - 30.05.2016 04:00 (UTC)","18547","636"
"30.05.2016 04:00 - 30.05.2016 05:00 (UTC)","20417","511"
"30.05.2016 05:00 - 30.05.2016 06:00 (UTC)","22038","0"
"30.05.2016 06:00 - 30.05.2016 07:00 (UTC)","24891","0"
"30.05.2016 07:00 - 30.05.2016 08:00 (UTC)","26319","0"
"30.05.2016 08:00 - 30.05.2016 09:00 (UTC)","26848","0"
"30.05.2016 09:00 - 30.05.2016 10:00 (UTC)","27267","0"
"30.05.2016 10:00 - 30.05.2016 11:00 (UTC)","27681","0"
"30.05.2016 11:00 - 30.05.2016 12:00 (UTC)","27619","0"
"30.05.2016 12:00 - 30.05.2016 13:00 (UTC)","26832","0"
"30.05.2016 13:00 - 30.05.2016 14:00 (UTC)","26176","0"
"30.05.2016 14:00 - 30.05.2016 15:00 (UTC)","25988","0"
"30.05.2016 15:00 - 30.05.2016 16:00 (UTC)","25740","0"
"30.05.2016 16:00 - 30.05.2016 17:00 (UTC)","25026","0"
"30.05.2016 17:00 - 30.05.2016 18:00 (UTC)","24522","0"
"30.05.2016 18:00 - 30.05.2016 19:00 (UTC)","24927","0"
"30.05.2016 19:00 - 30.05.2016 20:00 (UTC)","26120","0"
"30.05.2016 20:00 - 30.05.2016 21:00 (UTC)","24556","0"
"30.05.2016 21:00 - 30.05.2016 22:00 (UTC)","21901","0"
"30.05.2016 22:00 - 30.05.2016 23:00 (UTC)","20369","0"
"30.05.2016 23:00 - 31.05.2016 00:00 (UTC)","19489","90"
"31.05.2016 00:00 - 31.05.2016 01:00 (UTC)","19188","381"
"31.05.2016 01:00 - 31.05.2016 02:00 (UTC)","19116","622"
"31.05.2016 02:00 - 31.05.2016 03:00 (UTC)","19096","605"
"31.05.2016 03:00 - 31.05.2016 04:00 (UTC)","19270","600"
"31.05.2016 04:00 - 31.05.2016 05:00 (UTC)","19403","156"
"31.05.2016 05:00 - 31.05.2016 06:00 (UTC)","21669","0"
"31.05.2016 06:00 - 31.05.2016 07:00 (UTC)","24570","0"
"31.05.2016 07:00 - 31.05.2016 08:00 (UTC)","26077","0"
"31.05.2016 08:00 - 31.05.2016 09:00 (UTC)","27463","0"
"31.05.2016 09:00 - 31.05.2016 10:00 (UTC)","28152","0"
"31.05.2016 10:00 - 31.05.2016 11:00 (UTC)","28435","0"
"31.05.2016 11:00 - 31.05.2016 12:00 (UTC)","28274","0"
"31.05.2016 12:00 - 31.05.2016 13:00 (UTC)","28012","0"
"31.05.2016 13:00 - 31.05.2016 14:00 (UTC)","27538","0"
"31.05.2016 14:00 - 31.05.2016 15:00 (UTC)","27180","0"
"31.05.2016 15:00 - 31.05.2016 16:00 (UTC)","27054","0"
"31.05.2016 16:00 - 31.05.2016 17:00 (UTC)","26402","0"
"31.05.2016 17:00 - 31.05.2016 18:00 (UTC)","25978","0"
"31.05.2016 18:00 - 31.05.2016 19:00 (UTC)","25993","0"
"31.05.2016 19:00 - 31.05.2016 20:00 (UTC)","25902","0"
"31.05.2016 20:00 - 31.05.2016 21:00 (UTC)","25203","0"
"31.05.2016 21:00 - 31.05.2016 22:00 (UTC)","23205","0"
"31.05.2016 22:00 - 31.05.2016 23:00 (UTC)","22464","0"
"31.05.2016 23:00 - 01.06.2016 00:00 (UTC)","21586","376"
"01.06.2016 00:00 - 01.06.2016 01:00 (UTC)","21600","727"
"01.06.2016 01:00 - 01.06.2016 02:00 (UTC)","21384","731"
"01.06.2016 02:00 - 01.06.2016 03:00 (UTC)","21235","733"
"01.06.2016 03:00 - 01.06.2016 04:00 (UTC)","21116","745"
"01.06.2016 04:00 - 01.06.2016 05:00 (UTC)","21223","389"
"01.06.2016 05:00 - 01.06.2016 06:00 (UTC)","22840","0"
"01.06.2016 06:00 - 01.06.2016 07:00 (UTC)","25599","0"
"01.06.2016 07:00 - 01.06.2016 08:00 (UTC)","28356","0"
"01.06.2016 08:00 - 01.06.2016 09:00 (UTC)","29046","0"
"01.06.2016 09:00 - 01.06.2016 10:00 (UTC)","29639","0"
"01.06.2016 10:00 - 01.06.2016 11:00 (UTC)","29234","0"
"01.06.2016 11:00 - 01.06.2016 12:00 (UTC)","29307","0"
"01.06.2016 12:00 - 01.06.2016 13:00 (UTC)","28882","0"
"01.06.2016 13:00 - 01.06.2016 14:00 (UTC)","28634","0"
"01.06.2016 14:00 - 01.06.2016 15:00 (UTC)","27944","0"
"01.06.2016 15:00 - 01.06.2016 16:00 (UTC)","27734","0"
"01.06.2016 16:00 - 01.06.2016 17:00 (UTC)","27285","0"
"01.06.2016 17:00 - 01.06.2016 18:00 (UTC)","26715","0"
"01.06.2016 18:00 - 01.06.2016 19:00 (UTC)","26567","0"
"01.06.2016 19:00 - 01.06.2016 20:00 (UTC)","26428","0"
"01.06.2016 20:00 - 01.06.2016 21:00 (UTC)","25706","0"
"01.06.2016 21:00 - 01.06.2016 22:00 (UTC)","23259","0"
"01.06.2016 22:00 - 01.06.2016 23:00 (UTC)","22223","0"
"01.06.2016 23:00 - 02.06.2016 00:00 (UTC)","21212","33"
"02.06.2016 00:00 - 02.06.2016 01:00 (UTC)","20537","102"
"02.06.2016 01:00 - 02.06.2016 02:00 (UTC)","20034","156"
"02.06.2016 02:00 - 02.06.2016 03:00 (UTC)","19741","156"
"02.06.2016 03:00 - 02.06.2016 04:00 (UTC)","19760","75"
"02.06.2016 04:00 - 02.06.2016 05:00 (UTC)","20129","0"
"02.06.2016 05:00 - 02.06.2016 06:00 (UTC)","22435","0"
"02.06.2016 06:00 - 02.06.2016 07:00 (UTC)","24908","0"
"02.06.2016 07:00 - 02.06.2016 08:00 (UTC)","26788","0"
"02.06.2016 08:00 - 02.06.2016 09:00 (UTC)","28053","0"
"02.06.2016 09:00 - 02.06.2016 10:00 (UTC)","28546","0"
"02.06.2016 10:00 - 02.06.2016 11:00 (UTC)","28788","0"
"02.06.2016 11:00 - 02.06.2016 12:00 (UTC)","28867","0"
"02.06.2016 12:00 - 02.06.2016 13:00 (UTC)","27990","0"
"02.06.2016 13:00 - 02.06.2016 14:00 (UTC)","27579","0"
"02.06.2016 14:00 - 02.06.2016 15:00 (UTC)","27260","0"
"02.06.2016 15:00 - 02.06.2016 16:00 (UTC)","27071","0"
"02.06.2016 16:00 - 02.06.2016 17:00 (UTC)","26367","0"
"02.06.2016 17:00 - 02.06.2016 18:00 (UTC)","25656","0"
"02.06.2016 18:00 - 02.06.2016 19:00 (UTC)","25715","0"
"02.06.2016 19:00 - 02.06.2016 20:00 (UTC)","26087","0"
"02.06.2016 20:00 - 02.06.2016 21:00 (UTC)","25632","0"
"02.06.2016 21:00 - 02.06.2016 22:00 (UTC)","24135","0"
"02.06.2016 22:00 - 02.06.2016 23:00 (UTC)","21752","0"
"02.06.2016 23:00 - 03.06.2016 00:00 (UTC)","19817","0"
"03.06.2016 00:00 - 03.06.2016 01:00 (UTC)","18961","99"
"03.06.2016 01:00 - 03.06.2016 02:00 (UTC)","18746","99"
"03.06.2016 02:00 - 03.06.2016 03:00 (UTC)","18544","99"
"03.06.2016 03:00 - 03.06.2016 04:00 (UTC)","18454","15"
"03.06.2016 04:00 - 03.06.2016 05:00 (UTC)","19704","0"
"03.06.2016 05:00 - 03.06.2016 06:00 (UTC)","22803","0"
"03.06.2016 06:00 - 03.06.2016 07:00 (UTC)","25174","0"
"03.06.2016 07:00 - 03.06.2016 08:00 (UTC)","26871","0"
"03.06.2016 08:00 - 03.06.2016 09:00 (UTC)","27980","0"
"03.06.2016 09:00 - 03.06.2016 10:00 (UTC)","28370","0"
"03.06.2016 10:00 - 03.06.2016 11:00 (UTC)","29001","0"
"03.06.2016 11:00 - 03.06.2016 12:00 (UTC)","29112","0"
"03.06.2016 12:00 - 03.06.2016 13:00 (UTC)","28181","0"
"03.06.2016 13:00 - 03.06.2016 14:00 (UTC)","27660","0"
"03.06.2016 14:00 - 03.06.2016 15:00 (UTC)","27233","0"
"03.06.2016 15:00 - 03.06.2016 16:00 (UTC)","27159","0"
"03.06.2016 16:00 - 03.06.2016 17:00 (UTC)","26704","0"
"03.06.2016 17:00 - 03.06.2016 18:00 (UTC)","25898","0"
"03.06.2016 18:00 - 03.06.2016 19:00 (UTC)","25504","0"
"03.06.2016 19:00 - 03.06.2016 20:00 (UTC)","25650","0"
"03.06.2016 20:00 - 03.06.2016 21:00 (UTC)","24983","0"
"03.06.2016 21:00 - 03.06.2016 22:00 (UTC)","22963","0"
"03.06.2016 22:00 - 03.06.2016 23:00 (UTC)","20536","173"
"03.06.2016 23:00 - 04.06.2016 00:00 (UTC)","19146","273"
"04.06.2016 00:00 - 04.06.2016 01:00 (UTC)","18836","261"
"04.06.2016 01:00 - 04.06.2016 02:00 (UTC)","18478","666"
"04.06.2016 02:00 - 04.06.2016 03:00 (UTC)","18105","648"
"04.06.2016 03:00 - 04.06.2016 04:00 (UTC)","17884","631"
"04.06.2016 04:00 - 04.06.2016 05:00 (UTC)","17860","638"
"04.06.2016 05:00 - 04.06.2016 06:00 (UTC)","18035","338"
"04.06.2016 06:00 - 04.06.2016 07:00 (UTC)","18967","324"
"04.06.2016 07:00 - 04.06.2016 08:00 (UTC)","21751","205"
"04.06.2016 08:00 - 04.06.2016 09:00 (UTC)","24456","410"
"04.06.2016 09:00 - 04.06.2016 10:00 (UTC)","24693","0"
"04.06.2016 10:00 - 04.06.2016 11:00 (UTC)","24924","0"
"04.06.2016 11:00 - 04.06.2016 12:00 (UTC)","24954","0"
"04.06.2016 12:00 - 04.06.2016 13:00 (UTC)","23721","0"
"04.06.2016 13:00 - 04.06.2016 14:00 (UTC)","22322","0"
"04.06.2016 14:00 - 04.06.2016 15:00 (UTC)","22374","123"
"04.06.2016 15:00 - 04.06.2016 16:00 (UTC)","22608","443"
"04.06.2016 16:00 - 04.06.2016 17:00 (UTC)","22430","615"
"04.06.2016 17:00 - 04.06.2016 18:00 (UTC)","21259","0"
"04.06.2016 18:00 - 04.06.2016 19:00 (UTC)","21803","0"
"04.06.2016 19:00 - 04.06.2016 20:00 (UTC)","21925","29"
"04.06.2016 20:00 - 04.06.2016 21:00 (UTC)","21663","0"
"04.06.2016 21:00 - 04.06.2016 22:00 (UTC)","20473","0"
"04.06.2016 22:00 - 04.06.2016 23:00 (UTC)","19619","414"
"04.06.2016 23:00 - 05.06.2016 00:00 (UTC)","18582","504"
"05.06.2016 00:00 - 05.06.2016 01:00 (UTC)","17902","757"
"05.06.2016 01:00 - 05.06.2016 02:00 (UTC)","17318","828"
"05.06.2016 02:00 - 05.06.2016 03:00 (UTC)","16930","773"
"05.06.2016 03:00 - 05.06.2016 04:00 (UTC)","16676","805"
"05.06.2016 04:00 - 05.06.2016 05:00 (UTC)","16384","757"
"05.06.2016 05:00 - 05.06.2016 06:00 (UTC)","16282","757"
"05.06.2016 06:00 - 05.06.2016 07:00 (UTC)","17291","757"
"05.06.2016 07:00 - 05.06.2016 08:00 (UTC)","19014","584"
"05.06.2016 08:00 - 05.06.2016 09:00 (UTC)","20037","111"
"05.06.2016 09:00 - 05.06.2016 10:00 (UTC)","22275","561"
"05.06.2016 10:00 - 05.06.2016 11:00 (UTC)","22653","526"
"05.06.2016 11:00 - 05.06.2016 12:00 (UTC)","23072","489"
"05.06.2016 12:00 - 05.06.2016 13:00 (UTC)","21756","74"
"05.06.2016 13:00 - 05.06.2016 14:00 (UTC)","20958","183"
"05.06.2016 14:00 - 05.06.2016 15:00 (UTC)","20926","329"
"05.06.2016 15:00 - 05.06.2016 16:00 (UTC)","20873","400"
"05.06.2016 16:00 - 05.06.2016 17:00 (UTC)","20588","386"
"05.06.2016 17:00 - 05.06.2016 18:00 (UTC)","19824","112"
"05.06.2016 18:00 - 05.06.2016 19:00 (UTC)","20004","11"
"05.06.2016 19:00 - 05.06.2016 20:00 (UTC)","21302","0"
"05.06.2016 20:00 - 05.06.2016 21:00 (UTC)","22093","0"
"05.06.2016 21:00 - 05.06.2016 22:00 (UTC)","20870","0"
"05.06.2016 22:00 - 05.06.2016 23:00 (UTC)","20229","0"
"05.06.2016 23:00 - 06.06.2016 00:00 (UTC)","19624","30"
"06.06.2016 00:00 - 06.06.2016 01:00 (UTC)","19186","238"
"06.06.2016 01:00 - 06.06.2016 02:00 (UTC)","18904","206"
"06.06.2016 02:00 - 06.06.2016 03:00 (UTC)","18862","230"
"06.06.2016 03:00 - 06.06.2016 04:00 (UTC)","19332","98"
"06.06.2016 04:00 - 06.06.2016 05:00 (UTC)","20401","0"
"06.06.2016 05:00 - 06.06.2016 06:00 (UTC)","22326","0"
"06.06.2016 06:00 - 06.06.2016 07:00 (UTC)","25517","0"
"06.06.2016 07:00 - 06.06.2016 08:00 (UTC)","28357","0"
"06.06.2016 08:00 - 06.06.2016 09:00 (UTC)","29687","0"
"06.06.2016 09:00 - 06.06.2016 10:00 (UTC)","30230","0"
"06.06.2016 10:00 - 06.06.2016 11:00 (UTC)","30650","0"
"06.06.2016 11:00 - 06.06.2016 12:00 (UTC)","30474","0"
"06.06.2016 12:00 - 06.06.2016 13:00 (UTC)","29056","0"
"06.06.2016 13:00 - 06.06.2016 14:00 (UTC)","28475","0"
"06.06.2016 14:00 - 06.06.2016 15:00 (UTC)","28272","0"
"06.06.2016 15:00 - 06.06.2016 16:00 (UTC)","28010","0"
"06.06.2016 16:00 - 06.06.2016 17:00 (UTC)","27370","0"
"06.06.2016 17:00 - 06.06.2016 18:00 (UTC)","27014","0"
"06.06.2016 18:00 - 06.06.2016 19:00 (UTC)","26919","0"
"06.06.2016 19:00 - 06.06.2016 20:00 (UTC)","27392","0"
"06.06.2016 20:00 - 06.06.2016 21:00 (UTC)","26835","0"
"06.06.2016 21:00 - 06.06.2016 22:00 (UTC)","24144","0"
"06.06.2016 22:00 - 06.06.2016 23:00 (UTC)","22590",""
"06.06.2016 23:00 - 07.06.2016 00:00 (UTC)","21494",""
"07.06.2016 00:00 - 07.06.2016 01:00 (UTC)","20992",""
"07.06.2016 01:00 - 07.06.2016 02:00 (UTC)","20815",""
"07.06.2016 02:00 - 07.06.2016 03:00 (UTC)","20548",""
"07.06.2016 03:00 - 07.06.2016 04:00 (UTC)","20708",""
"07.06.2016 04:00 - 07.06.2016 05:00 (UTC)","21409",""
"07.06.2016 05:00 - 07.06.2016 06:00 (UTC)","24206",""
"07.06.2016 06:00 - 07.06.2016 07:00 (UTC)","27227",""
"07.06.2016 07:00 - 07.06.2016 08:00 (UTC)","29193",""
"07.06.2016 08:00 - 07.06.2016 09:00 (UTC)","30379",""
"07.06.2016 09:00 - 07.06.2016 10:00 (UTC)","31173",""
"07.06.2016 10:00 - 07.06.2016 11:00 (UTC)","31635",""
"07.06.2016 11:00 - 07.06.2016 12:00 (UTC)","31835",""
"07.06.2016 12:00 - 07.06.2016 13:00 (UTC)","31293",""
"07.06.2016 13:00 - 07.06.2016 14:00 (UTC)","30367",""
"07.06.2016 14:00 - 07.06.2016 15:00 (UTC)","29975",""
"07.06.2016 15:00 - 07.06.2016 16:00 (UTC)","29601",""
"07.06.2016 16:00 - 07.06.2016 17:00 (UTC)","29192",""
"07.06.2016 17:00 - 07.06.2016 18:00 (UTC)","28640",""
"07.06.2016 18:00 - 07.06.2016 19:00 (UTC)","28762",""
"07.06.2016 19:00 - 07.06.2016 20:00 (UTC)","28821",""
"07.06.2016 20:00 - 07.06.2016 21:00 (UTC)","28083",""
"07.06.2016 21:00 - 07.06.2016 22:00 (UTC)","25958",""
"07.06.2016 22:00 - 07.06.2016 23:00 (UTC)","23712","0"
"07.06.2016 23:00 - 08.06.2016 00:00 (UTC)","22492","0"
"08.06.2016 00:00 - 08.06.2016 01:00 (UTC)","21655","90"
"08.06.2016 01:00 - 08.06.2016 02:00 (UTC)","21248","93"
"08.06.2016 02:00 - 08.06.2016 03:00 (UTC)","20894","117"
"08.06.2016 03:00 - 08.06.2016 04:00 (UTC)","21185","90"
"08.06.2016 04:00 - 08.06.2016 05:00 (UTC)","21993","0"
"08.06.2016 05:00 - 08.06.2016 06:00 (UTC)","24219","0"
"08.06.2016 06:00 - 08.06.2016 07:00 (UTC)","26499","0"
"08.06.2016 07:00 - 08.06.2016 08:00 (UTC)","28528","0"
"08.06.2016 08:00 - 08.06.2016 09:00 (UTC)","29734","0"
"08.06.2016 09:00 - 08.06.2016 10:00 (UTC)","30401","0"
"08.06.2016 10:00 - 08.06.2016 11:00 (UTC)","31069","0"
"08.06.2016 11:00 - 08.06.2016 12:00 (UTC)","31241","0"
"08.06.2016 12:00 - 08.06.2016 13:00 (UTC)","30709","0"
"08.06.2016 13:00 - 08.06.2016 14:00 (UTC)","29874","0"
"08.06.2016 14:00 - 08.06.2016 15:00 (UTC)","29524","0"
"08.06.2016 15:00 - 08.06.2016 16:00 (UTC)","29462","0"
"08.06.2016 16:00 - 08.06.2016 17:00 (UTC)","28733","0"
"08.06.2016 17:00 - 08.06.2016 18:00 (UTC)","27832","0"
"08.06.2016 18:00 - 08.06.2016 19:00 (UTC)","27662","0"
"08.06.2016 19:00 - 08.06.2016 20:00 (UTC)","28129","0"
"08.06.2016 20:00 - 08.06.2016 21:00 (UTC)","27314","0"
"08.06.2016 21:00 - 08.06.2016 22:00 (UTC)","25189","0"
"08.06.2016 22:00 - 08.06.2016 23:00 (UTC)","23185","0"
"08.06.2016 23:00 - 09.06.2016 00:00 (UTC)","21880","0"
"09.06.2016 00:00 - 09.06.2016 01:00 (UTC)","20905","142"
"09.06.2016 01:00 - 09.06.2016 02:00 (UTC)","20465","153"
"09.06.2016 02:00 - 09.06.2016 03:00 (UTC)","20198","197"
"09.06.2016 03:00 - 09.06.2016 04:00 (UTC)","20253","142"
"09.06.2016 04:00 - 09.06.2016 05:00 (UTC)","21101","0"
"09.06.2016 05:00 - 09.06.2016 06:00 (UTC)","23868","0"
"09.06.2016 06:00 - 09.06.2016 07:00 (UTC)","26392","0"
"09.06.2016 07:00 - 09.06.2016 08:00 (UTC)","28454","0"
"09.06.2016 08:00 - 09.06.2016 09:00 (UTC)","29303","0"
"09.06.2016 09:00 - 09.06.2016 10:00 (UTC)","30052","0"
"09.06.2016 10:00 - 09.06.2016 11:00 (UTC)","30902","0"
"09.06.2016 11:00 - 09.06.2016 12:00 (UTC)","31047","0"
"09.06.2016 12:00 - 09.06.2016 13:00 (UTC)","30512","0"
"09.06.2016 13:00 - 09.06.2016 14:00 (UTC)","29593","0"
"09.06.2016 14:00 - 09.06.2016 15:00 (UTC)","29430","0"
"09.06.2016 15:00 - 09.06.2016 16:00 (UTC)","29483","0"
"09.06.2016 16:00 - 09.06.2016 17:00 (UTC)","29251","0"
"09.06.2016 17:00 - 09.06.2016 18:00 (UTC)","28576","0"
"09.06.2016 18:00 - 09.06.2016 19:00 (UTC)","28665","0"
"09.06.2016 19:00 - 09.06.2016 20:00 (UTC)","28389","0"
"09.06.2016 20:00 - 09.06.2016 21:00 (UTC)","27303","0"
"09.06.2016 21:00 - 09.06.2016 22:00 (UTC)","25198","0"
"09.06.2016 22:00 - 09.06.2016 23:00 (UTC)","22997","0"
"09.06.2016 23:00 - 10.06.2016 00:00 (UTC)","21216","120"
"10.06.2016 00:00 - 10.06.2016 01:00 (UTC)","20607","399"
"10.06.2016 01:00 - 10.06.2016 02:00 (UTC)","20040","560"
"10.06.2016 02:00 - 10.06.2016 03:00 (UTC)","20015","604"
"10.06.2016 03:00 - 10.06.2016 04:00 (UTC)","20099","603"
"10.06.2016 04:00 - 10.06.2016 05:00 (UTC)","21125","337"
"10.06.2016 05:00 - 10.06.2016 06:00 (UTC)","24203","46"
"10.06.2016 06:00 - 10.06.2016 07:00 (UTC)","26767","0"
"10.06.2016 07:00 - 10.06.2016 08:00 (UTC)","28247","0"
"10.06.2016 08:00 - 10.06.2016 09:00 (UTC)","29342","0"
"10.06.2016 09:00 - 10.06.2016 10:00 (UTC)","30091","0"
"10.06.2016 10:00 - 10.06.2016 11:00 (UTC)","30702","0"
"10.06.2016 11:00 - 10.06.2016 12:00 (UTC)","31053","66"
"10.06.2016 12:00 - 10.06.2016 13:00 (UTC)","30402","188"
"10.06.2016 13:00 - 10.06.2016 14:00 (UTC)","29278","207"
"10.06.2016 14:00 - 10.06.2016 15:00 (UTC)","29102","208"
"10.06.2016 15:00 - 10.06.2016 16:00 (UTC)","28863","208"
"10.06.2016 16:00 - 10.06.2016 17:00 (UTC)","28455","312"
"10.06.2016 17:00 - 10.06.2016 18:00 (UTC)","27796","312"
"10.06.2016 18:00 - 10.06.2016 19:00 (UTC)","27047","106"
"10.06.2016 19:00 - 10.06.2016 20:00 (UTC)","26918","66"
"10.06.2016 20:00 - 10.06.2016 21:00 (UTC)","26266","66"
"10.06.2016 21:00 - 10.06.2016 22:00 (UTC)","24422","77"
"10.06.2016 22:00 - 10.06.2016 23:00 (UTC)","23811","0"
"10.06.2016 23:00 - 11.06.2016 00:00 (UTC)","23751","820"
"11.06.2016 00:00 - 11.06.2016 01:00 (UTC)","21747","313"
"11.06.2016 01:00 - 11.06.2016 02:00 (UTC)","20128","306"
"11.06.2016 02:00 - 11.06.2016 03:00 (UTC)","20003","590"
"11.06.2016 03:00 - 11.06.2016 04:00 (UTC)","19846","609"
"11.06.2016 04:00 - 11.06.2016 05:00 (UTC)","19873","615"
"11.06.2016 05:00 - 11.06.2016 06:00 (UTC)","20596","820"
"11.06.2016 06:00 - 11.06.2016 07:00 (UTC)","20809","0"
"11.06.2016 07:00 - 11.06.2016 08:00 (UTC)","23386","0"
"11.06.2016 08:00 - 11.06.2016 09:00 (UTC)","24992","0"
"11.06.2016 09:00 - 11.06.2016 10:00 (UTC)","25757","0"
"11.06.2016 10:00 - 11.06.2016 11:00 (UTC)","26035","0"
"11.06.2016 11:00 - 11.06.2016 12:00 (UTC)","26217","0"
"11.06.2016 12:00 - 11.06.2016 13:00 (UTC)","25938","0"
"11.06.2016 13:00 - 11.06.2016 14:00 (UTC)","24813","0"
"11.06.2016 14:00 - 11.06.2016 15:00 (UTC)","24133","0"
"11.06.2016 15:00 - 11.06.2016 16:00 (UTC)","24577","410"
"11.06.2016 16:00 - 11.06.2016 17:00 (UTC)","24711","536"
"11.06.2016 17:00 - 11.06.2016 18:00 (UTC)","24139","205"
"11.06.2016 18:00 - 11.06.2016 19:00 (UTC)","23971","0"
"11.06.2016 19:00 - 11.06.2016 20:00 (UTC)","24820","0"
"11.06.2016 20:00 - 11.06.2016 21:00 (UTC)","24771","0"
"11.06.2016 21:00 - 11.06.2016 22:00 (UTC)","23690","0"
"11.06.2016 22:00 - 11.06.2016 23:00 (UTC)","22451","390"
"11.06.2016 23:00 - 12.06.2016 00:00 (UTC)","21401","484"
"12.06.2016 00:00 - 12.06.2016 01:00 (UTC)","20344","732"
"12.06.2016 01:00 - 12.06.2016 02:00 (UTC)","19716","842"
"12.06.2016 02:00 - 12.06.2016 03:00 (UTC)","19391","882"
"12.06.2016 03:00 - 12.06.2016 04:00 (UTC)","19285","946"
"12.06.2016 04:00 - 12.06.2016 05:00 (UTC)","19099","1154"
"12.06.2016 05:00 - 12.06.2016 06:00 (UTC)","18932","1052"
"12.06.2016 06:00 - 12.06.2016 07:00 (UTC)","19712","493"
"12.06.2016 07:00 - 12.06.2016 08:00 (UTC)","21610","212"
"12.06.2016 08:00 - 12.06.2016 09:00 (UTC)","24152","500"
"12.06.2016 09:00 - 12.06.2016 10:00 (UTC)","25319","410"
"12.06.2016 10:00 - 12.06.2016 11:00 (UTC)","25781","205"
"12.06.2016 11:00 - 12.06.2016 12:00 (UTC)","26511","410"
"12.06.2016 12:00 - 12.06.2016 13:00 (UTC)","25495","0"
"12.06.2016 13:00 - 12.06.2016 14:00 (UTC)","25053","717"
"12.06.2016 14:00 - 12.06.2016 15:00 (UTC)","25562","1675"
"12.06.2016 15:00 - 12.06.2016 16:00 (UTC)","25636","1624"
"12.06.2016 16:00 - 12.06.2016 17:00 (UTC)","25323","1912"
"12.06.2016 17:00 - 12.06.2016 18:00 (UTC)","24601","1605"
"12.06.2016 18:00 - 12.06.2016 19:00 (UTC)","23968","500"
"12.06.2016 19:00 - 12.06.2016 20:00 (UTC)","24704","0"
"12.06.2016 20:00 - 12.06.2016 21:00 (UTC)","25471","0"
"12.06.2016 21:00 - 12.06.2016 22:00 (UTC)","23730","0"
"12.06.2016 22:00 - 12.06.2016 23:00 (UTC)","22383","255"
"12.06.2016 23:00 - 13.06.2016 00:00 (UTC)","21942","847"
"13.06.2016 00:00 - 13.06.2016 01:00 (UTC)","22147","2127"
"13.06.2016 01:00 - 13.06.2016 02:00 (UTC)","22377","2303"
"13.06.2016 02:00 - 13.06.2016 03:00 (UTC)","22387","2330"
"13.06.2016 03:00 - 13.06.2016 04:00 (UTC)","22424","2177"
"13.06.2016 04:00 - 13.06.2016 05:00 (UTC)","22643","823"
"13.06.2016 05:00 - 13.06.2016 06:00 (UTC)","24976","704"
